Country Name,Country Code,Series Name,Series Code,1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Malta,MLT,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,14.6859998703003,14.2110004425049,13.7559995651245,13.3739995956421,13.4779996871948,15.8540000915527,15.1059999465942,15.4180002212524,13.9049997329712,13.9280004501343,14.3100004196167,13.8079996109009,13.8839998245239,14.4580001831055,13.5839996337891,13.5790004730225,13.9569997787476,13.8970003128052,13.9849996566772,13.6280002593994
Marshall Islands,MHL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,55.1870002746582,55.1699981689453,55.6430015563965,56.1660003662109,55.685001373291,55.3170013427734,55.8199996948242,54.8429985046387,52.4020004272461,50.3320007324219,50.0999984741211,49.923999786377,49.7410011291504,48.9179992675781,49.234001159668,48.2089996337891,48.0279998779297,47.6180000305176,48.3019981384277,48.0999984741211
Mauritius,MUS,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,21.0330009460449,20.7970008850098,20.6979999542236,20.2290000915527,20.2900009155273,20.2169990539551,19.8649997711182,19.7819995880127,19.382999420166,19.2229995727539,20.2110004425049,19.67799949646,19.8369998931885,20.1240005493164,19.2670001983643,20.32200050354,21.4740009307861,21.1730003356934,20.9589996337891,20.6270008087158
Mexico,MEX,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,41.2360000610352,38.8720016479492,38.2949981689453,36.1559982299805,36.5940017700195,37.0320014953613,36.8009986877441,36.701000213623,35.6129989624023,34.7379989624023,34.4179992675781,33.5830001831055,34.2999992370605,33.3860015869141,33.6430015563965,32.9449996948242,32.9119987487793,32.1860008239746,32.0769996643066,31.6469993591309
"Micronesia, Fed. Sts.",FSM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,39.5974648533561,39.0991429740866,39.2888324408158,39.8710585850417,39.1499039673721,38.9057972056126,39.3144867411372,39.7658152725216,38.9820607812537,37.061721472296,37.1850652246377,35.6986746692367,35.1547866263075,33.8819836405248,34.2248827101144,33.2693444525294,33.4187648405399,33.1782070508203,32.6881721890232,31.5421645678482
Middle East & North Africa (excluding high income),MNA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,45.2930419542499,44.7605483048691,44.9211592084969,45.8070986690102,45.0017008131228,44.7320920974627,45.3003341667112,45.9313505653945,45.2174341065323,43.1239284887246,43.6018679308081,42.2018429858904,41.7919600942142,40.8696028295826,41.6308609477828,40.7368077529616,41.1134260072537,41.1048487712262,40.7056896326586,39.1175215350701
Middle income,MIC,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,59.9698068774784,59.8310066597011,59.6261353969383,59.2139988601267,59.8079376803811,59.4664333354948,58.8609628865199,57.7696991317247,56.7373626619719,55.5967810027217,54.616387521081,53.8844319431675,53.1941567369273,52.339558196938,51.3291781560352,50.7169681121987,50.4450535299044,49.978443096521,49.6212921062863,49.4495912817587
Moldova,MDA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,31.7320003509521,29.3460006713867,29.7490005493164,31.8320007324219,31.7959995269775,31.6770000457764,29.8659992218018,31.0820007324219,31.136999130249,29.8169994354248,27.238000869751,28.4400005340576,25.1469993591309,29.6979999542236,29.5209999084473,27.0289993286133,30.2479991912842,29.1520004272461,28.3330001831055,29.5809993743896
Monaco,MCO,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,55.398998260498,57.2039985656738,56.9129981994629,58.4049987792969,61.060001373291,62.5110015869141,60.673999786377,70.2639999389648,67.286003112793,64.2160034179688,62.6749992370605,63.0379981994629,63.0480003356934,57.5250015258789,56.2000007629395,52.4630012512207,50.9140014648438,50.4300003051758,50.8380012512207,48.4360008239746
Montenegro,MNE,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,32.7239990234375,33.3079986572266,29.9930000305176,35.867000579834,32.4119987487793,32.6839981079102,32.3330001831055,32.5919990539551,32.1980018615723,27.2549991607666,26.4519996643066,25.7889995574951,22.4599990844727,22.1770000457764,16.4260005950928,18.1870002746582,20.5189990997314,20.1079998016357,20.9249992370605,20.8990001678467
Morocco,MAR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,57.1119995117188,56.0579986572266,59.056999206543,61.9070014953613,60.9529991149902,60.5110015869141,60.4780006408691,61.8279991149902,61.6510009765625,55.6679992675781,54.2270011901855,55.3160018920898,55.4169998168945,54.757999420166,55.3289985656738,54.8779983520508,54.6450004577637,54.3800010681152,54.0359992980957,53.8479995727539
Mozambique,MOZ,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,92.9530029296875,92.4049987792969,91.9810028076172,91.4899978637695,91.0390014648438,91.0619964599609,91.0419998168945,90.8379974365234,90.5490036010742,90.504997253418,90.3059997558594,90.3270034790039,90.2969970703125,90.0899963378906,89.8499984741211,89.5960006713867,89.2379989624023,88.9329986572266,88.8450012207031,88.7160034179688
Myanmar,MMR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,84.3050003051758,84.0070037841797,83.1259994506836,82.3339996337891,80.6269989013672,79.1780014038086,78.3929977416992,76.6289978027344,74.7959976196289,73.2040023803711,71.0319976806641,69.1039962768555,67.6660003662109,65.8840026855469,64.9729995727539,64.3420028686523,63.5589981079102,62.201000213623,61.443000793457,61.7060012817383
Namibia,NAM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,34.8610000610352,35.5830001831055,35.4049987792969,36.0709991455078,34.8209991455078,28.2660007476807,28.1599998474121,27.4829998016357,37.4700012207031,36.6990013122559,36.0120010375977,35.4749984741211,35.9889984130859,35.8470001220703,36.9889984130859,36.9500007629395,35.9500007629395,34.0180015563965,29.6070003509521,29.8419990539551
Nauru,NRU,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,76.9769973754883,76.9560012817383,76.9229965209961,76.713996887207,76.504997253418,83.4649963378906,83.4300003051758,83.3570022583008,83.1510009765625,82.9800033569336,82.8499984741211,82.5479965209961,81.9240036010742,81.6220016479492,81.4020004272461,81.2170028686523,80.8560028076172,80.3990020751953,80.2089996337891,80.1809997558594
Netherlands,NLD,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,12.4060001373291,11.6780004501343,11.5249996185303,11.2650003433228,11.5839996337891,11.701000213623,11.4429998397827,12.1300001144409,12.4300003051758,12.7849998474121,13.1909999847412,13.1979999542236,13.5579996109009,15.0590000152588,15.1969995498657,15.4060001373291,16.0930004119873,16.6590003967285,16.8859996795654,16.8610000610352
New Caledonia,NCL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,23.7250003814697,23.9780006408691,25.1079998016357,26.5650005340576,24.9699993133545,25.3939990997314,26.4969997406006,24.3010005950928,24.1840000152588,26.1119995117188,28.2970008850098,24.3819999694824,22.9669990539551,23.9570007324219,24.9899997711182,24.0799999237061,24.4330005645752,24.5510005950928,24.451000213623,24.3390007019043
New Zealand,NZL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,20.0459995269775,20.3519992828369,21.0669994354248,20.7080001831055,19.798999786377,19.318000793457,19.3369998931885,19.2520008087158,18.5919990539551,17.7210006713867,17.2880001068115,17.3309993743896,16.5270004272461,16.3150005340576,16.8360004425049,16.7099990844727,15.4779996871948,15.3140001296997,14.8500003814697,17.923999786377
Nicaragua,NIC,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,49.0989990234375,48.8899993896484,49.2099990844727,48.4959983825684,53.2099990844727,53.1549987792969,52.9169998168945,51.2039985656738,50.2389984130859,49.3610000610352,49.3219985961914,49.3870010375977,46.4080009460449,46.7750015258789,46.5180015563965,46.6069984436035,46.5400009155273,46.0260009765625,45.5719985961914,45.2639999389648
Niger,NER,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,90.2939987182617,90.9570007324219,90.9899978637695,90.8059997558594,91.2770004272461,91.4179992675781,91.2620010375977,90.8629989624023,91.0830001831055,91.0400009155273,90.8430023193359,91.0469970703125,90.5640029907227,90.7200012207031,90.3840026855469,90.2979965209961,89.9670028686523,89.7770004272461,89.6320037841797,89.4499969482422
Nigeria,NGA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,84.0780029296875,84.5149993896484,84.0800018310547,83.2929992675781,83.7789993286133,86.0550003051758,85.3460006713867,83.7900009155273,83.7630004882813,82.8379974365234,82.806999206543,83.0220031738281,82.8160018920898,82.1269989013672,81.2770004272461,80.9940032958984,80.5640029907227,80.6660003662109,81.3550033569336,81.495002746582
North America,NAC,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,12.6568086717704,12.3484911754098,12.0151077150006,11.7722966280894,11.5592284609925,11.4972426241595,11.6668455439619,11.6259348316446,11.4834000587013,11.327028821821,11.1578846188329,10.977986569771,11.1564110667438,11.1912827462607,10.9190447484278,10.8560802046112,10.6781372641823,10.5219383092586,10.5305958552269,10.4473186633573
Northern Mariana Islands,MNP,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,8.4980001449585,8.5620002746582,7.76100015640259,7.54400014877319,7.36800003051758,7.32100009918213,7.44899988174438,7.54400014877319,7.45900011062622,8.49699974060059,8.02499961853027,7.80100011825562,8.10099983215332,7.73299980163574,7.03599977493286,6.96199989318848,7.00600004196167,7.23199987411499,7.04899978637695,6.98000001907349
OECD members,OED,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,17.4213349130057,17.164665360305,16.8475786648488,16.3503071323373,16.2317070965334,15.9551590299887,15.9023522962335,15.7070144073232,15.4252332125097,15.124895604124,14.8478885918224,14.6142277485514,14.6842599271006,14.6744866408866,14.5020564985332,14.4042000286455,14.174995034271,13.9620783953442,13.3745747150374,..
Oman,OMN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,12.5769996643066,12.6180000305176,12.539999961853,12.1969995498657,12.1709995269775,12.2779998779297,12.2559995651245,12.0159997940063,11.8769998550415,11.6879997253418,11.6330003738403,11.414999961853,11.4209995269775,11.3809995651245,11.5419998168945,11.0970001220703,11.1929998397827,11.1870002746582,11.0459995269775,11.081000328064
Pakistan,PAK,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,63.5330009460449,64.6559982299805,64.697998046875,64.4209976196289,64.4189987182617,60.1310005187988,60.1549987792969,62.0270004272461,62.1129989624023,62.5750007629395,62.3540000915527,63.7840003967285,63.2719993591309,63.3380012512207,62.8810005187988,60.2430000305176,60.1230010986328,60.0470008850098,60.3870010375977,61.0639991760254
Palau,PLW,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,33.9809989929199,33.306999206543,33.3170013427734,33.2760009765625,33.3059997558594,34.7350006103516,35.1780014038086,34.2480010986328,35.1339988708496,33.8450012207031,30.9850006103516,30.6669998168945,35.3870010375977,34.1889991760254,32.2099990844727,32.1290016174316,32.3559989929199,32.7919998168945,36.0499992370605,35.8860015869141
Papua New Guinea,PNG,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,71.515998840332,73.2220001220703,74.9089965820313,73.9850006103516,74.6630020141602,75.3000030517578,75.4290008544922,75.1839981079102,81.2750015258789,80.9570007324219,81.3639984130859,80.2060012817383,81.0960006713867,80.2099990844727,79.5879974365234,79.9879989624023,79.9300003051758,78.9739990234375,76.5,76.3280029296875
Paraguay,PRY,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,53.5519981384277,54.189998626709,53.6269989013672,53.9850006103516,55.0870018005371,57.0919990539551,55.8600006103516,57,53.3269996643066,53.6800003051758,51.8470001220703,49.5089988708496,50.7089996337891,47.3359985351563,46.5849990844727,47.7470016479492,44.5890007019043,43.685001373291,43.7620010375977,44.2280006408691
Peru,PER,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,60.1240005493164,59.4770011901855,59.726001739502,59.6679992675781,59.8079986572266,59.9449996948242,59.7980003356934,60.4519996643066,60.2190017700195,58.3650016784668,57.0690002441406,56.6520004272461,56.5060005187988,56.8810005187988,56.7389984130859,55.4850006103516,54.6459999084473,54.9420013427734,54.0550003051758,54.6360015869141
Philippines,PHL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,49.6669998168945,50.1940002441406,50.5909996032715,50.3400001525879,50.3300018310547,50.1520004272461,49.9659996032715,49.4650001525879,49.0660018920898,48.7900009155273,48.2960014343262,47.9650001525879,47.0390014648438,45.8489990234375,45.0859985351563,43.1679992675781,41.9780006408691,42.4720001220703,39.1300010681152,38.7589988708496
Poland,POL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,28.7600002288818,27.4860000610352,26.8479995727539,27.4139995574951,27.9850006103516,28.2560005187988,27.0069999694824,26.5310001373291,25.7819995880127,24.4629993438721,23.496000289917,22.9640007019043,22.7819995880127,22.9860000610352,22.8740005493164,22.4029998779297,21.8379993438721,21.3610000610352,21.242000579834,20.7280006408691
Portugal,PRT,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,28.4200000762939,28.4689998626709,27.0790004730225,26.2390003204346,27.8209991455078,27.5629997253418,27.3509998321533,26.173999786377,25.8470001220703,24.7290000915527,24.8239994049072,24.3519992828369,24.0550003051758,23.1420001983643,21.5559997558594,22.1019992828369,21.9559993743896,19.7709999084473,18.44700050354,17.7880001068115
Puerto Rico,PRI,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,24.4990005493164,25.4710006713867,25.6019992828369,25.5990009307861,24.9740009307861,25.7749996185303,25.3549995422363,25.5470008850098,25.507999420166,26.3040008544922,26.5629997253418,26.0459995269775,29.5300006866455,29.431999206543,29.9379997253418,29.9680004119873,30.1560001373291,29.1569995880127,29.1949996948242,29.1620006561279
Qatar,QAT,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,1.27999997138977,1.04299998283386,1.182000041008,1.40900003910065,1.47599995136261,1.40900003910065,1.53999996185303,1.2059999704361,0.568000018596649,0.412000000476837,0.446000009775162,0.46000000834465,0.474000006914139,0.458000004291534,0.479000002145767,0.538999974727631,0.523999989032745,0.528999984264374,0.453000009059906,0.437999993562698
Romania,ROU,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,40.4140014648438,42.0369987487793,44.1580009460449,46.0979995727539,46.0940017700195,39.7779998779297,39.5460014343262,34.6310005187988,35.4109992980957,33.8810005187988,33.7599983215332,32.5950012207031,32.8019981384277,35.181999206543,33.2120018005371,33.3759994506836,32.8339996337891,32.0970001220703,28.9820003509521,26.613000869751
Russian Federation,RUS,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,4.20599985122681,4.14300012588501,9.22700023651123,8.8100004196167,7.45599985122681,7.32000017166138,6.97800016403198,7.23799991607666,7.55200004577637,7.30000019073486,7.25299978256226,7.20599985122681,7.35300016403198,6.79300022125244,7.07100009918213,6.90100002288818,7.27099990844727,7.20900011062622,7.22399997711182,7.50500011444092
Rwanda,RWA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,93.6949996948242,93.5100021362305,92.890998840332,92.6689987182617,92.6259994506836,92.1340026855469,86.4929962158203,86.4130020141602,85.1740036010742,84.6579971313477,83.2809982299805,82.2200012207031,82.3270034790039,81.7190017700195,81.5,81.3140029907227,81.177001953125,80.9240036010742,80.3379974365234,80.5220031738281
Samoa,WSM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,60.2369995117188,60.8250007629395,61.101001739502,60.0709991455078,59.4080009460449,56.0410003662109,55.2960014343262,53.7910003662109,53.6679992675781,53.4109992980957,41.1510009765625,41.3050003051758,35.8079986572266,36.0250015258789,36.0410003662109,35.8300018310547,35.8730010986328,36.1510009765625,36.2220001220703,36.2519989013672
San Marino,SMR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,54.1339988708496,52.7840003967285,52.3769989013672,52.076000213623,52.0369987487793,52.2929992675781,51.5620002746582,51.6669998168945,51.6259994506836,39.5530014038086,39.5800018310547,36.1290016174316,36.1500015258789,36.181999206543,36.0379981994629,36.0019989013672,36.0009994506836,35.4329986572266,35.685001373291,35.7929992675781
Saudi Arabia,SAU,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,7.81300020217896,7.54500007629395,7.58699989318848,7.30999994277954,7.46199989318848,7.48600006103516,6.99700021743774,6.7810001373291,6.85799980163574,6.92899990081787,6.94899988174438,6.79699993133545,6.94000005722046,5.3439998626709,5.18100023269653,5.32399988174438,5.35099983215332,5.05000019073486,4.8439998626709,4.86800003051758
Senegal,SEN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,52.7410011291504,52.1790008544922,51.5970001220703,51.4529991149902,51.0429992675781,50.3450012207031,50.0820007324219,49.3349990844727,49.1629981994629,48.5839996337891,47.9140014648438,48.1279983520508,48.4720001220703,48.2029991149902,47.4539985656738,47.3160018920898,47.0690002441406,46.7760009765625,46.9280014038086,46.7910003662109
Serbia,SRB,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,32.1360015869141,29.2509994506836,24.8649997711182,32.5989990234375,31.2080001831055,29.6760005950928,27.8250007629395,29.7220001220703,28.6709995269775,27.0069999694824,26.923999786377,33.8569984436035,32.1669998168945,32.439998626709,30.0820007324219,30.3549995422363,32.4440002441406,31.7220001220703,30.128999710083,31.4230003356934
Seychelles,SYC,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,93.1579971313477,93.4169998168945,93.2580032348633,92.9649963378906,93.5019989013672,93.2480010986328,92.9690017700195,92.7389984130859,91.4779968261719,91.0199966430664,90.9680023193359,91.0930023193359,91.0039978027344,90.6569976806641,90.1169967651367,89.5899963378906,88.818000793457,88.9309997558594,90.0999984741211,90.0139999389648
Singapore,SGP,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,13.9359998703003,14.5690002441406,15.6490001678467,10.4040002822876,15.41100025177,15.1899995803833,14.9829998016357,15.576000213623,15.2620000839233,15.1940002441406,15.4700002670288,15.1230001449585,14.7889995574951,14.5340003967285,15.0450000762939,15.3610000610352,14.9549999237061,14.6630001068115,14.0620002746582,14.0740003585815
Sint Maarten (Dutch part),SXM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,7.01100015640259,6.91800022125244,7.61999988555908,7.94700002670288,8.5629997253418,8.47999954223633,9.56700038909912,12.1780004501343,12.673999786377,12.6429996490479,12.9519996643066,13.8059997558594,15.6879997253418,15.9840002059937,15.9329996109009,15.4619998931885,15.548999786377,15.3970003128052,15.1619997024536,15.4309997558594
Slovenia,SVN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,18.7150001525879,19.2310009002686,18.4780006408691,16.0879993438721,17.1079998016357,16.2730007171631,14.0279998779297,15.6339998245239,15.1569995880127,16.2159996032715,15.8999996185303,14.1260004043579,16.2119998931885,17.2830009460449,16.8470001220703,16.2700004577637,16.9050006866455,18.5919990539551,16.5219993591309,14.2229995727539
Solomon Islands,SLB,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,60.4790000915527,61.2159996032715,62.3279991149902,65.0989990234375,67.6709976196289,68.6340026855469,68.3339996337891,67.5309982299805,67.5100021362305,66.125,66.1470031738281,65.9580001831055,66.6269989013672,66.5130004882813,65.1620025634766,63.9869995117188,63.3740005493164,63.8629989624023,63.6020011901855,63.507999420166
Somalia,SOM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,75.9739990234375,76.0609970092773,75.9339981079102,75.7880020141602,75.5940017700195,75.431999206543,75.2809982299805,75.1389999389648,74.943000793457,74.8629989624023,74.7360000610352,74.6080017089844,74.495002746582,74.3830032348633,74.2630004882813,74.2089996337891,74.1760025024414,74.0260009765625,73.9029998779297,73.7639999389648
South Africa,ZAF,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,18.6940002441406,18.8770008087158,18.4669990539551,18.2029991149902,18.4109992980957,18.2259998321533,18.1340007781982,18.1389999389648,19.0200004577637,19.9020004272461,17.9810009002686,15.9130001068115,15.5579996109009,15.8850002288818,15.7209997177124,15.4569997787476,14.8990001678467,14.1619997024536,14.6190004348755,15.1510000228882
South Asia,SAS,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,81.0826030835914,81.0347457598016,80.7610287211666,80.5526130469408,83.1766919048278,83.0274539781317,82.6969314143621,82.2590325747858,81.6696946384992,80.8831295167069,80.0354853484232,79.9482702622138,79.3897706561286,78.6331834068378,76.9692498566451,76.4077729472282,76.0264135357702,75.6676858283859,75.2974418524912,74.8873330140082
South Sudan,SSD,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,57.890998840332,57.9300003051758,57.6469993591309,57.4630012512207,57.0719985961914,56.601001739502,56.6220016479492,56.0559997558594,55.726001739502,55.4410018920898,55.0009994506836,54.6749992370605,51.0270004272461,51.8079986572266,55.2360000610352,64.2969970703125,53.0919990539551,54.2470016479492,55.3889999389648,58.2369995117188
Spain,ESP,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,23.6849994659424,22.7360000610352,21.4589996337891,20.136999130249,19.9720001220703,18.8929996490479,18.1520004272461,18.0949993133545,18.05299949646,17.7549991607666,17.5450000762939,17.613000869751,16.8759994506836,16.7320003509521,16.4440002441406,17.3579998016357,17.9150009155273,17.6439990997314,17.326000213623,16.9869995117188
Sri Lanka,LKA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,40.6689987182617,44.3740005493164,42.5480003356934,43.7610015869141,41.3950004577637,42.1300010681152,42.1119995117188,40.5709991455078,40.7270011901855,44.390998840332,43.5089988708496,43.9360008239746,42.3549995422363,44.492000579834,45.0810012817383,43.5880012512207,44.2519989013672,43.5330009460449,43.1860008239746,42.9000015258789
St. Kitts and Nevis,KNA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,33.7519989013672,33.9939994812012,33.173999786377,35.1800003051758,35.1300010681152,35.1450004577637,35.3339996337891,35.0979995727539,35.193000793457,35.1440010070801,34.8800010681152,34.6940002441406,34.7820014953613,34.898998260498,34.8839988708496,34.890998840332,34.8440017700195,34.7849998474121,34.7459983825684,34.6539993286133
St. Martin (French part),MAF,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,25.5480003356934,12.9630002975464,12.7760000228882,12.6630001068115,12.6549997329712,12.4779996871948,12.4040002822876,12.3540000915527,12.2729997634888,12.1789999008179,12.2440004348755,12.0729999542236,12.0900001525879,12.1319999694824,12.0989999771118,12.0690002441406,12.0369997024536,12,11.9860000610352,11.9420003890991
Sub-Saharan Africa,SSF,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,77.3442416879761,77.3979934592123,77.0716560195596,76.8718697478087,76.9942870230415,77.1205051638223,76.9590338724394,76.4277095250283,76.6457548033472,76.2876802581839,75.8514549644629,75.6765168357812,75.6719299414237,75.427708679397,74.9040899292824,74.5884796965847,73.9650990274295,73.9954566300405,73.9455879085369,73.9902097130098
Sub-Saharan Africa (excluding high income),SSA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,77.3442416879761,77.3979934592123,77.0716560195596,76.8718697478087,76.9942870230415,77.1205051638223,76.9590338724394,76.4277095250283,76.6457548033472,76.2876802581839,75.8514549644629,75.6765168357812,75.6719299414237,75.427708679397,74.9040899292824,74.5884796965847,73.9650990274295,73.9954566300405,73.9455879085369,73.9902097130098
Sudan,SDN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,53.3030014038086,53.068000793457,52.7729988098145,52.1720008850098,51.7109985351563,51.2890014648438,50.7620010375977,50.4879989624023,50.015998840332,49.367000579834,48.7140007019043,48.2970008850098,48.076000213623,47.6160011291504,47.2319984436035,46.6199989318848,45.7639999389648,45.4980010986328,45.1580009460449,44.8120002746582
Suriname,SUR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,20.8439998626709,17.798999786377,17.8560009002686,17.8349990844727,17.4850006103516,18.4619998931885,18.2789993286133,18.5820007324219,16.5340003967285,16.5419998168945,16.3290004730225,16.5990009307861,15.6450004577637,15.5819997787476,15.5050001144409,15.3620004653931,14.9130001068115,14.6619997024536,14.2290000915527,14.8290004730225
